,date,weekly_sales,holiday_flag,temperature,fuel_price, cpi ,unemployment,year,hour,day,month
3454,2010-07-09,719591.0,normal week,75.24,2.793,204,7.527,2010,0,4,July
3455,2010-07-16,726998.0,normal week,73.43,2.783,204,7.527,2010,0,4,July
3456,2010-07-23,665291.0,normal week,75.37,2.771,204,7.527,2010,0,4,July
3457,2010-07-30,682124.0,normal week,71.99,2.781,205,7.527,2010,0,4,July
3458,2010-08-06,699464.0,normal week,71.79,2.784,205,7.527,2010,0,4,August
3459,2010-08-13,686072.0,normal week,72.73,2.805,205,7.527,2010,0,4,August
3460,2010-08-20,724500.0,normal week,71.81,2.779,205,7.527,2010,0,4,August
3461,2010-08-27,711462.0,normal week,67.15,2.755,205,7.527,2010,0,4,August
3462,2010-09-03,685700.0,normal week,71.17,2.715,205,7.527,2010,0,4,September
3463,2010-09-10,655812.0,holiday week,61.14,2.699,205,7.527,2010,0,4,September
3464,2010-09-17,628990.0,normal week,60.13,2.706,205,7.527,2010,0,4,September
3465,2010-09-24,607819.0,normal week,65.06,2.713,205,7.527,2010,0,4,September
3466,2010-10-01,658640.0,normal week,57.56,2.707,205,7.484,2010,0,4,October
3467,2010-10-08,674284.0,normal week,48.46,2.764,205,7.484,2010,0,4,October
3468,2010-10-15,616095.0,normal week,54.09,2.868,205,7.484,2010,0,4,October
3469,2010-10-22,661644.0,normal week,46.73,2.917,205,7.484,2010,0,4,October
3470,2010-10-29,674458.0,normal week,55.72,2.921,205,7.484,2010,0,4,October
3471,2010-11-05,696315.0,normal week,38.8,2.917,205,7.484,2010,0,4,November
3472,2010-11-12,713250.0,normal week,40.68,2.931,205,7.484,2010,0,4,November
3473,2010-11-19,718057.0,normal week,42.72,3.0,205,7.484,2010,0,4,November
3474,2010-11-26,1115241.0,holiday week,43.43,3.039,205,7.484,2010,0,4,November
3475,2010-12-03,885573.0,normal week,32.41,3.046,205,7.484,2010,0,4,December
3476,2010-12-10,964729.0,normal week,22.65,3.109,205,7.484,2010,0,4,December
3477,2010-12-17,1047708.0,normal week,21.6,3.14,205,7.484,2010,0,4,December
3478,2010-12-24,1295391.0,normal week,22.94,3.141,205,7.484,2010,0,4,December
3479,2010-12-31,623093.0,holiday week,25.89,3.179,205,7.484,2010,0,4,December
3480,2011-01-07,558795.0,normal week,29.0,3.193,205,7.343,2011,0,4,January
3481,2011-01-14,572361.0,normal week,18.3,3.205,205,7.343,2011,0,4,January
3482,2011-01-21,568094.0,normal week,23.21,3.229,205,7.343,2011,0,4,January
3483,2011-01-28,600449.0,normal week,18.92,3.237,205,7.343,2011,0,4,January
3484,2011-02-04,639830.0,normal week,23.94,3.231,206,7.343,2011,0,4,February
3485,2011-02-11,615667.0,holiday week,21.18,3.239,206,7.343,2011,0,4,February
3486,2011-02-18,634637.0,normal week,38.42,3.245,206,7.343,2011,0,4,February
3487,2011-02-25,570816.0,normal week,28.36,3.274,207,7.343,2011,0,4,February
3488,2011-03-04,640912.0,normal week,31.59,3.433,207,7.343,2011,0,4,March
3489,2011-03-11,599828.0,normal week,36.73,3.582,207,7.343,2011,0,4,March
3490,2011-03-18,603394.0,normal week,40.94,3.631,207,7.343,2011,0,4,March
3491,2011-03-25,616324.0,normal week,38.51,3.625,208,7.343,2011,0,4,March
3492,2011-04-01,618378.0,normal week,28.5,3.638,208,7.287,2011,0,4,April
3493,2011-04-08,648606.0,normal week,42.11,3.72,208,7.287,2011,0,4,April
3494,2011-04-15,674562.0,normal week,51.43,3.821,208,7.287,2011,0,4,April
3495,2011-04-22,756588.0,normal week,45.87,3.892,208,7.287,2011,0,4,April
3496,2011-04-29,649245.0,normal week,58.43,3.962,209,7.287,2011,0,4,April
3497,2011-05-06,659447.0,normal week,49.5,4.046,209,7.287,2011,0,4,May
3498,2011-05-13,684783.0,normal week,60.1,4.066,209,7.287,2011,0,4,May
3499,2011-05-20,677971.0,normal week,56.56,4.062,209,7.287,2011,0,4,May
3500,2011-05-27,718374.0,normal week,67.18,3.985,209,7.287,2011,0,4,May
3501,2011-06-03,737552.0,normal week,70.69,3.922,208,7.287,2011,0,4,June
3502,2011-06-10,740260.0,normal week,71.45,3.881,208,7.287,2011,0,4,June
3503,2011-06-17,717373.0,normal week,63.58,3.842,208,7.287,2011,0,4,June
3504,2011-06-24,699270.0,normal week,70.71,3.804,208,7.287,2011,0,4,June
3505,2011-07-01,706207.0,normal week,66.61,3.748,208,7.274,2011,0,4,July
3506,2011-07-08,698530.0,normal week,71.64,3.711,208,7.274,2011,0,4,July
3507,2011-07-15,680510.0,normal week,72.67,3.76,209,7.274,2011,0,4,July
3508,2011-07-22,670855.0,normal week,78.1,3.811,209,7.274,2011,0,4,July
3509,2011-07-29,668391.0,normal week,74.72,3.829,209,7.274,2011,0,4,July
3510,2011-08-05,679706.0,normal week,74.0,3.842,209,7.274,2011,0,4,August
3511,2011-08-12,667130.0,normal week,70.93,3.812,209,7.274,2011,0,4,August
3512,2011-08-19,688959.0,normal week,68.09,3.747,209,7.274,2011,0,4,August
3513,2011-08-26,726423.0,normal week,66.8,3.704,209,7.274,2011,0,4,August
3514,2011-09-02,699779.0,normal week,67.2,3.703,209,7.274,2011,0,4,September
3515,2011-09-09,673248.0,holiday week,67.51,3.738,209,7.274,2011,0,4,September
3516,2011-09-16,628720.0,normal week,62.05,3.742,209,7.274,2011,0,4,September
3517,2011-09-23,620886.0,normal week,60.28,3.711,209,7.274,2011,0,4,September
3518,2011-09-30,639160.0,normal week,60.7,3.645,210,7.274,2011,0,4,September
3519,2011-10-07,671523.0,normal week,50.82,3.583,210,7.082,2011,0,4,October
3520,2011-10-14,646915.0,normal week,58.95,3.541,210,7.082,2011,0,4,October
3521,2011-10-21,690676.0,normal week,50.22,3.57,211,7.082,2011,0,4,October
3522,2011-10-28,724444.0,normal week,46.28,3.569,211,7.082,2011,0,4,October
3523,2011-11-04,718394.0,normal week,40.88,3.551,211,7.082,2011,0,4,November
3524,2011-11-11,719235.0,normal week,44.81,3.53,211,7.082,2011,0,4,November
3525,2011-11-18,728526.0,normal week,46.41,3.53,211,7.082,2011,0,4,November
3526,2011-11-25,1116211.0,holiday week,43.49,3.492,211,7.082,2011,0,4,November
3527,2011-12-02,878315.0,normal week,42.85,3.452,212,7.082,2011,0,4,December
3528,2011-12-09,916446.0,normal week,38.69,3.415,212,7.082,2011,0,4,December
3529,2011-12-16,997502.0,normal week,33.09,3.413,212,7.082,2011,0,4,December
3530,2011-12-23,1290533.0,normal week,36.56,3.389,212,7.082,2011,0,4,December
3531,2011-12-30,683665.0,holiday week,32.42,3.389,212,7.082,2011,0,4,December
3532,2012-01-06,636419.0,normal week,30.23,3.422,213,6.961,2012,0,4,January
3533,2012-01-13,614764.0,normal week,34.6,3.513,213,6.961,2012,0,4,January
3534,2012-01-20,594745.0,normal week,23.87,3.533,213,6.961,2012,0,4,January
3535,2012-01-27,589554.0,normal week,32.24,3.567,213,6.961,2012,0,4,January
3536,2012-02-03,642776.0,normal week,34.98,3.617,213,6.961,2012,0,4,February
3537,2012-02-10,658984.0,holiday week,32.47,3.64,213,6.961,2012,0,4,February
3538,2012-02-17,654088.0,normal week,32.23,3.695,213,6.961,2012,0,4,February
3539,2012-02-24,613501.0,normal week,35.51,3.739,213,6.961,2012,0,4,February
3540,2012-03-02,643156.0,normal week,36.01,3.816,214,6.961,2012,0,4,March
3541,2012-03-09,643712.0,normal week,37.44,3.848,214,6.961,2012,0,4,March
3542,2012-03-16,638204.0,normal week,50.64,3.862,214,6.961,2012,0,4,March
3543,2012-03-23,672832.0,normal week,62.7,3.9,214,6.961,2012,0,4,March
3544,2012-03-30,684349.0,normal week,47.92,3.953,214,6.961,2012,0,4,March
3545,2012-04-06,791357.0,normal week,44.73,3.996,214,7.139,2012,0,4,April
3546,2012-04-13,658692.0,normal week,42.46,4.044,214,7.139,2012,0,4,April
3547,2012-04-20,661566.0,normal week,57.1,4.027,214,7.139,2012,0,4,April
3548,2012-04-27,655157.0,normal week,44.2,4.004,214,7.139,2012,0,4,April
3549,2012-05-04,696422.0,normal week,58.76,3.951,214,7.139,2012,0,4,May
3550,2012-05-11,739866.0,normal week,59.21,3.889,215,7.139,2012,0,4,May
3551,2012-05-18,717207.0,normal week,58.21,3.848,215,7.139,2012,0,4,May
3552,2012-05-25,783371.0,normal week,67.69,3.798,215,7.139,2012,0,4,May
3553,2012-06-01,694766.0,normal week,69.54,3.742,215,7.139,2012,0,4,June
3554,2012-06-08,730254.0,normal week,58.48,3.689,215,7.139,2012,0,4,June
3555,2012-06-15,753861.0,normal week,68.34,3.62,215,7.139,2012,0,4,June
3556,2012-06-22,721602.0,normal week,73.52,3.564,215,7.139,2012,0,4,June
3557,2012-06-29,718891.0,normal week,69.84,3.506,215,7.139,2012,0,4,June
3558,2012-07-06,753386.0,normal week,75.52,3.475,215,7.28,2012,0,4,July
3559,2012-07-13,714094.0,normal week,73.87,3.523,215,7.28,2012,0,4,July
3560,2012-07-20,685677.0,normal week,74.32,3.567,215,7.28,2012,0,4,July
3561,2012-07-27,659110.0,normal week,72.98,3.647,215,7.28,2012,0,4,July
3562,2012-08-03,709725.0,normal week,72.08,3.654,215,7.28,2012,0,4,August
3563,2012-08-10,710497.0,normal week,71.93,3.722,215,7.28,2012,0,4,August
3564,2012-08-17,728468.0,normal week,66.99,3.807,215,7.28,2012,0,4,August
3565,2012-08-24,756528.0,normal week,64.53,3.834,215,7.28,2012,0,4,August
3566,2012-08-31,714829.0,normal week,68.55,3.867,215,7.28,2012,0,4,August
3567,2012-09-07,671483.0,holiday week,72.79,3.911,215,7.28,2012,0,4,September
3568,2012-09-14,657242.0,normal week,60.9,3.948,215,7.28,2012,0,4,September
3569,2012-09-21,664745.0,normal week,57.6,4.038,216,7.28,2012,0,4,September
3570,2012-09-28,683301.0,normal week,54.52,3.997,216,7.28,2012,0,4,September
3571,2012-10-05,699537.0,normal week,57.58,3.985,216,7.293,2012,0,4,October
3572,2012-10-12,697317.0,normal week,43.74,4.0,216,7.293,2012,0,4,October
3573,2012-10-19,685532.0,normal week,51.93,3.969,216,7.293,2012,0,4,October
3574,2012-10-26,688941.0,normal week,56.69,3.882,216,7.293,2012,0,4,October
3575,2010-02-05,1034119.0,normal week,9.55,2.788,132,8.488,2010,0,4,February
3576,2010-02-12,1015684.0,holiday week,18.14,2.771,132,8.488,2010,0,4,February
3577,2010-02-19,999349.0,normal week,22.62,2.747,132,8.488,2010,0,4,February
3578,2010-02-26,855385.0,normal week,27.32,2.753,132,8.488,2010,0,4,February
3579,2010-03-05,1005670.0,normal week,28.6,2.766,132,8.488,2010,0,4,March
3580,2010-03-12,963382.0,normal week,31.1,2.805,132,8.488,2010,0,4,March
3581,2010-03-19,903367.0,normal week,35.34,2.834,132,8.488,2010,0,4,March
3582,2010-03-26,893613.0,normal week,35.26,2.831,132,8.488,2010,0,4,March
3583,2010-04-02,1029849.0,normal week,36.53,2.826,132,8.512,2010,0,4,April
3584,2010-04-09,1022294.0,normal week,50.13,2.849,132,8.512,2010,0,4,April
3585,2010-04-16,905548.0,normal week,36.6,2.885,132,8.512,2010,0,4,April
3586,2010-04-23,881931.0,normal week,39.68,2.895,132,8.512,2010,0,4,April
3587,2010-04-30,904504.0,normal week,40.56,2.935,132,8.512,2010,0,4,April
3588,2010-05-07,1074480.0,normal week,54.72,2.981,132,8.512,2010,0,4,May
3589,2010-05-14,972664.0,normal week,39.08,2.983,132,8.512,2010,0,4,May
3590,2010-05-21,986765.0,normal week,50.81,2.961,132,8.512,2010,0,4,May
3591,2010-05-28,1069852.0,normal week,61.65,2.906,132,8.512,2010,0,4,May
3592,2010-06-04,1003203.0,normal week,58.46,2.857,132,8.512,2010,0,4,June
3593,2010-06-11,1073863.0,normal week,51.62,2.83,132,8.512,2010,0,4,June
3594,2010-06-18,1001287.0,normal week,53.62,2.805,132,8.512,2010,0,4,June
3595,2010-06-25,976242.0,normal week,63.78,2.81,132,8.512,2010,0,4,June
3596,2010-07-02,1078455.0,normal week,58.9,2.815,133,8.445,2010,0,4,July
3597,2010-07-09,1122357.0,normal week,71.08,2.806,133,8.445,2010,0,4,July
3598,2010-07-16,1028152.0,normal week,67.66,2.796,133,8.445,2010,0,4,July
3599,2010-07-23,971616.0,normal week,65.4,2.784,133,8.445,2010,0,4,July
3600,2010-07-30,1005324.0,normal week,63.79,2.792,133,8.445,2010,0,4,July
3601,2010-08-06,1125330.0,normal week,62.93,2.792,133,8.445,2010,0,4,August
3602,2010-08-13,1011938.0,normal week,61.58,2.81,133,8.445,2010,0,4,August
3603,2010-08-20,1007385.0,normal week,62.68,2.796,133,8.445,2010,0,4,August
3604,2010-08-27,977323.0,normal week,57.23,2.77,133,8.445,2010,0,4,August
3605,2010-09-03,1037550.0,normal week,66.93,2.735,133,8.445,2010,0,4,September
3606,2010-09-10,1042226.0,holiday week,54.82,2.717,133,8.445,2010,0,4,September
3607,2010-09-17,923474.0,normal week,50.08,2.716,133,8.445,2010,0,4,September
3608,2010-09-24,868636.0,normal week,52.47,2.718,133,8.445,2010,0,4,September
3609,2010-10-01,923222.0,normal week,57.8,2.717,133,8.149,2010,0,4,October
3610,2010-10-08,1001070.0,normal week,46.81,2.776,133,8.149,2010,0,4,October
3611,2010-10-15,937957.0,normal week,39.93,2.878,133,8.149,2010,0,4,October
3612,2010-10-22,916523.0,normal week,36.13,2.919,133,8.149,2010,0,4,October
3613,2010-10-29,895070.0,normal week,40.3,2.938,133,8.149,2010,0,4,October
3614,2010-11-05,970225.0,normal week,30.51,2.938,133,8.149,2010,0,4,November
3615,2010-11-12,971193.0,normal week,37.51,2.961,133,8.149,2010,0,4,November
3616,2010-11-19,901973.0,normal week,36.73,3.03,133,8.149,2010,0,4,November
3617,2010-11-26,1286834.0,holiday week,28.11,3.07,133,8.149,2010,0,4,November
3618,2010-12-03,1016144.0,normal week,27.73,3.065,133,8.149,2010,0,4,December
3619,2010-12-10,1149612.0,normal week,16.6,3.132,133,8.149,2010,0,4,December
3620,2010-12-17,1196813.0,normal week,20.61,3.139,133,8.149,2010,0,4,December
3621,2010-12-24,1573982.0,normal week,21.81,3.15,133,8.149,2010,0,4,December
3622,2010-12-31,877268.0,holiday week,18.73,3.177,133,8.149,2010,0,4,December
3623,2011-01-07,938149.0,normal week,21.13,3.193,133,7.907,2011,0,4,January
3624,2011-01-14,812323.0,normal week,16.7,3.215,133,7.907,2011,0,4,January
3625,2011-01-21,809833.0,normal week,12.98,3.232,133,7.907,2011,0,4,January
3626,2011-01-28,817485.0,normal week,5.54,3.243,133,7.907,2011,0,4,January
3627,2011-02-04,911807.0,normal week,11.17,3.24,133,7.907,2011,0,4,February
3628,2011-02-11,1010711.0,holiday week,15.12,3.255,133,7.907,2011,0,4,February
3629,2011-02-18,981978.0,normal week,19.63,3.263,133,7.907,2011,0,4,February
3630,2011-02-25,910298.0,normal week,16.3,3.281,133,7.907,2011,0,4,February
3631,2011-03-04,945643.0,normal week,14.31,3.437,134,7.907,2011,0,4,March
3632,2011-03-11,946615.0,normal week,28.13,3.6,134,7.907,2011,0,4,March
3633,2011-03-18,887426.0,normal week,31.76,3.634,134,7.907,2011,0,4,March
3634,2011-03-25,866567.0,normal week,22.99,3.624,134,7.907,2011,0,4,March
3635,2011-04-01,849232.0,normal week,22.99,3.638,134,7.818,2011,0,4,April
3636,2011-04-08,985230.0,normal week,29.09,3.72,134,7.818,2011,0,4,April
3637,2011-04-15,863266.0,normal week,39.46,3.823,134,7.818,2011,0,4,April
3638,2011-04-22,921701.0,normal week,33.81,3.919,134,7.818,2011,0,4,April
3639,2011-04-29,873450.0,normal week,47.17,3.988,134,7.818,2011,0,4,April
3640,2011-05-06,1024778.0,normal week,45.0,4.078,135,7.818,2011,0,4,May
3641,2011-05-13,941009.0,normal week,48.2,4.095,135,7.818,2011,0,4,May
3642,2011-05-20,938335.0,normal week,48.86,4.101,135,7.818,2011,0,4,May
3643,2011-05-27,996724.0,normal week,56.74,4.034,135,7.818,2011,0,4,May
3644,2011-06-03,1054454.0,normal week,60.49,3.973,135,7.818,2011,0,4,June
3645,2011-06-10,1094059.0,normal week,59.85,3.924,135,7.818,2011,0,4,June
3646,2011-06-17,981646.0,normal week,54.5,3.873,135,7.818,2011,0,4,June
3647,2011-06-24,997475.0,normal week,56.94,3.851,135,7.818,2011,0,4,June
3648,2011-07-01,1070119.0,normal week,59.89,3.815,135,7.767,2011,0,4,July
3649,2011-07-08,1133807.0,normal week,63.34,3.784,136,7.767,2011,0,4,July
3650,2011-07-15,1021535.0,normal week,64.43,3.827,136,7.767,2011,0,4,July
3651,2011-07-22,1017868.0,normal week,69.52,3.882,136,7.767,2011,0,4,July
3652,2011-07-29,1005361.0,normal week,63.32,3.898,136,7.767,2011,0,4,July
3653,2011-08-05,1107552.0,normal week,63.16,3.903,136,7.767,2011,0,4,August
3654,2011-08-12,1087645.0,normal week,62.99,3.88,136,7.767,2011,0,4,August
3655,2011-08-19,1021767.0,normal week,60.58,3.82,136,7.767,2011,0,4,August
3656,2011-08-26,1064618.0,normal week,61.1,3.796,136,7.767,2011,0,4,August
3657,2011-09-02,1040143.0,normal week,59.67,3.784,136,7.767,2011,0,4,September
3658,2011-09-09,1069711.0,holiday week,60.98,3.809,136,7.767,2011,0,4,September
3659,2011-09-16,951570.0,normal week,55.19,3.809,136,7.767,2011,0,4,September
3660,2011-09-23,923645.0,normal week,50.72,3.758,136,7.767,2011,0,4,September
3661,2011-09-30,959340.0,normal week,59.42,3.684,136,7.767,2011,0,4,September
3662,2011-10-07,1130023.0,normal week,46.84,3.633,136,7.598,2011,0,4,October
3663,2011-10-14,987886.0,normal week,53.91,3.583,137,7.598,2011,0,4,October
3664,2011-10-21,974907.0,normal week,45.23,3.618,137,7.598,2011,0,4,October
3665,2011-10-28,972257.0,normal week,35.06,3.604,136,7.598,2011,0,4,October
3666,2011-11-04,988951.0,normal week,31.7,3.586,136,7.598,2011,0,4,November
3667,2011-11-11,1077640.0,normal week,40.08,3.57,136,7.598,2011,0,4,November
3668,2011-11-18,946092.0,normal week,37.78,3.571,136,7.598,2011,0,4,November
3669,2011-11-25,1282320.0,holiday week,31.07,3.536,136,7.598,2011,0,4,November
3670,2011-12-02,1012498.0,normal week,36.74,3.501,136,7.598,2011,0,4,December
3671,2011-12-09,1148987.0,normal week,34.24,3.47,137,7.598,2011,0,4,December
3672,2011-12-16,1204808.0,normal week,28.24,3.445,137,7.598,2011,0,4,December
3673,2011-12-23,1515175.0,normal week,22.53,3.413,137,7.598,2011,0,4,December
3674,2011-12-30,972834.0,holiday week,18.8,3.402,137,7.598,2011,0,4,December
3675,2012-01-06,971558.0,normal week,22.94,3.439,137,7.467,2012,0,4,January
3676,2012-01-13,836306.0,normal week,25.55,3.523,137,7.467,2012,0,4,January
3677,2012-01-20,838752.0,normal week,15.22,3.542,137,7.467,2012,0,4,January
3678,2012-01-27,820060.0,normal week,24.16,3.568,137,7.467,2012,0,4,January
3679,2012-02-03,939158.0,normal week,25.24,3.633,137,7.467,2012,0,4,February
3680,2012-02-10,1081006.0,holiday week,23.89,3.655,137,7.467,2012,0,4,February
3681,2012-02-17,965789.0,normal week,23.9,3.703,137,7.467,2012,0,4,February
3682,2012-02-24,917924.0,normal week,28.06,3.751,137,7.467,2012,0,4,February
3683,2012-03-02,955642.0,normal week,22.49,3.827,137,7.467,2012,0,4,March
3684,2012-03-09,1028569.0,normal week,29.03,3.876,138,7.467,2012,0,4,March
3685,2012-03-16,919503.0,normal week,35.06,3.867,138,7.467,2012,0,4,March
3686,2012-03-23,874791.0,normal week,49.97,3.889,138,7.467,2012,0,4,March
3687,2012-03-30,922018.0,normal week,33.33,3.921,138,7.467,2012,0,4,March
3688,2012-04-06,1116829.0,normal week,33.35,3.957,138,7.489,2012,0,4,April
3689,2012-04-13,889670.0,normal week,36.9,4.025,138,7.489,2012,0,4,April
3690,2012-04-20,923600.0,normal week,50.81,4.046,138,7.489,2012,0,4,April
3691,2012-04-27,911969.0,normal week,43.6,4.023,138,7.489,2012,0,4,April
3692,2012-05-04,946573.0,normal week,40.29,3.991,138,7.489,2012,0,4,May
3693,2012-05-11,1062549.0,normal week,47.11,3.947,138,7.489,2012,0,4,May
3694,2012-05-18,978083.0,normal week,52.55,3.899,138,7.489,2012,0,4,May
3695,2012-05-25,1067311.0,normal week,58.2,3.85,138,7.489,2012,0,4,May
3696,2012-06-01,1015853.0,normal week,58.51,3.798,138,7.489,2012,0,4,June
3697,2012-06-08,1106177.0,normal week,49.43,3.746,138,7.489,2012,0,4,June
3698,2012-06-15,1029248.0,normal week,57.84,3.683,138,7.489,2012,0,4,June
3699,2012-06-22,1056283.0,normal week,63.04,3.629,138,7.489,2012,0,4,June
3700,2012-06-29,1051190.0,normal week,60.71,3.577,138,7.489,2012,0,4,June
3701,2012-07-06,1180471.0,normal week,64.94,3.538,138,7.405,2012,0,4,July
3702,2012-07-13,1063150.0,normal week,64.47,3.561,138,7.405,2012,0,4,July
3703,2012-07-20,1049626.0,normal week,66.75,3.61,138,7.405,2012,0,4,July
3704,2012-07-27,1031745.0,normal week,64.12,3.701,138,7.405,2012,0,4,July
3705,2012-08-03,1090915.0,normal week,65.6,3.698,138,7.405,2012,0,4,August
3706,2012-08-10,1121477.0,normal week,67.01,3.772,138,7.405,2012,0,4,August
3707,2012-08-17,1068293.0,normal week,65.54,3.84,138,7.405,2012,0,4,August
3708,2012-08-24,1022704.0,normal week,62.08,3.874,138,7.405,2012,0,4,August
3709,2012-08-31,1053496.0,normal week,63.69,3.884,138,7.405,2012,0,4,August
3710,2012-09-07,1081874.0,holiday week,61.58,3.921,138,7.405,2012,0,4,September
3711,2012-09-14,986132.0,normal week,57.69,3.988,139,7.405,2012,0,4,September
3712,2012-09-21,961084.0,normal week,52.68,4.056,139,7.405,2012,0,4,September
3713,2012-09-28,964726.0,normal week,50.66,4.018,139,7.405,2012,0,4,September
3714,2012-10-05,1095504.0,normal week,54.07,4.027,139,7.138,2012,0,4,October
3715,2012-10-12,1044640.0,normal week,45.19,4.029,139,7.138,2012,0,4,October
3716,2012-10-19,975578.0,normal week,43.51,4.0,139,7.138,2012,0,4,October
3717,2012-10-26,958620.0,normal week,46.95,3.917,139,7.138,2012,0,4,October
3718,2010-02-05,1874290.0,normal week,27.19,2.954,135,8.237,2010,0,4,February
3719,2010-02-12,1745363.0,holiday week,29.81,2.94,135,8.237,2010,0,4,February
3720,2010-02-19,1945070.0,normal week,32.44,2.909,135,8.237,2010,0,4,February
3721,2010-02-26,1390934.0,normal week,36.0,2.91,136,8.237,2010,0,4,February
3722,2010-03-05,1313730.0,normal week,38.07,2.919,136,8.237,2010,0,4,March
3723,2010-03-12,1925113.0,normal week,45.98,2.938,136,8.237,2010,0,4,March
3724,2010-03-19,1700628.0,normal week,49.04,2.96,136,8.237,2010,0,4,March
3725,2010-03-26,1836715.0,normal week,52.34,2.963,136,8.237,2010,0,4,March
3726,2010-04-02,2053953.0,normal week,46.9,2.957,136,8.058,2010,0,4,April
3727,2010-04-09,1955814.0,normal week,62.62,2.992,136,8.058,2010,0,4,April
3728,2010-04-16,1857501.0,normal week,54.95,3.01,136,8.058,2010,0,4,April
3729,2010-04-23,1850205.0,normal week,53.91,3.021,136,8.058,2010,0,4,April
3730,2010-04-30,1805885.0,normal week,53.55,3.042,136,8.058,2010,0,4,April
3731,2010-05-07,1939459.0,normal week,69.02,3.095,136,8.058,2010,0,4,May
3732,2010-05-14,1842466.0,normal week,53.82,3.112,136,8.058,2010,0,4,May
3733,2010-05-21,1836596.0,normal week,63.31,3.096,136,8.058,2010,0,4,May
3734,2010-05-28,1962469.0,normal week,67.88,3.046,136,8.058,2010,0,4,May
3735,2010-06-04,2073103.0,normal week,74.29,3.006,136,8.058,2010,0,4,June
3736,2010-06-11,1873813.0,normal week,68.9,2.972,136,8.058,2010,0,4,June
3737,2010-06-18,1887182.0,normal week,70.0,2.942,136,8.058,2010,0,4,June
3738,2010-06-25,1962625.0,normal week,78.02,2.958,136,8.058,2010,0,4,June
3739,2010-07-02,2024554.0,normal week,76.25,2.958,136,7.982,2010,0,4,July
3740,2010-07-09,2119163.0,normal week,82.69,2.94,136,7.982,2010,0,4,July
3741,2010-07-16,1880692.0,normal week,78.26,2.933,136,7.982,2010,0,4,July
3742,2010-07-23,1808251.0,normal week,81.56,2.924,136,7.982,2010,0,4,July
3743,2010-07-30,1816490.0,normal week,79.78,2.932,136,7.982,2010,0,4,July
3744,2010-08-06,1908037.0,normal week,77.45,2.942,136,7.982,2010,0,4,August
3745,2010-08-13,1864436.0,normal week,77.36,2.923,136,7.982,2010,0,4,August
3746,2010-08-20,1936878.0,normal week,75.16,2.913,137,7.982,2010,0,4,August
3747,2010-08-27,1870684.0,normal week,70.31,2.885,137,7.982,2010,0,4,August
3748,2010-09-03,1908111.0,normal week,78.52,2.86,137,7.982,2010,0,4,September
3749,2010-09-10,1913495.0,holiday week,70.38,2.837,137,7.982,2010,0,4,September
3750,2010-09-17,1629978.0,normal week,64.5,2.846,137,7.982,2010,0,4,September
3751,2010-09-24,1597003.0,normal week,67.08,2.837,137,7.982,2010,0,4,September
3752,2010-10-01,1543533.0,normal week,70.19,2.84,137,8.021,2010,0,4,October
3753,2010-10-08,1707663.0,normal week,57.78,2.903,137,8.021,2010,0,4,October
3754,2010-10-15,1728388.0,normal week,58.38,2.999,137,8.021,2010,0,4,October
3755,2010-10-22,1693935.0,normal week,52.82,3.049,137,8.021,2010,0,4,October
3756,2010-10-29,1688955.0,normal week,61.02,3.055,137,8.021,2010,0,4,October
3757,2010-11-05,1686010.0,normal week,45.91,3.049,137,8.021,2010,0,4,November
3758,2010-11-12,1828010.0,normal week,45.9,3.065,137,8.021,2010,0,4,November
3759,2010-11-19,1704786.0,normal week,50.81,3.138,137,8.021,2010,0,4,November
3760,2010-11-26,2627911.0,holiday week,46.67,3.186,137,8.021,2010,0,4,November
3761,2010-12-03,1884344.0,normal week,41.81,3.2,137,8.021,2010,0,4,December
3762,2010-12-10,2139734.0,normal week,30.83,3.255,137,8.021,2010,0,4,December
3763,2010-12-17,2350098.0,normal week,31.62,3.301,137,8.021,2010,0,4,December
3764,2010-12-24,3078162.0,normal week,31.34,3.309,137,8.021,2010,0,4,December
3765,2010-12-31,1440963.0,holiday week,29.59,3.336,137,8.021,2010,0,4,December
3766,2011-01-07,1568159.0,normal week,34.42,3.351,137,7.827,2011,0,4,January
3767,2011-01-14,1532309.0,normal week,25.7,3.367,137,7.827,2011,0,4,January
3768,2011-01-21,1517030.0,normal week,30.13,3.391,137,7.827,2011,0,4,January
3769,2011-01-28,1421112.0,normal week,23.64,3.402,137,7.827,2011,0,4,January
3770,2011-02-04,1628101.0,normal week,28.7,3.4,137,7.827,2011,0,4,February
3771,2011-02-11,1636225.0,holiday week,30.45,3.416,137,7.827,2011,0,4,February
3772,2011-02-18,1709365.0,normal week,39.32,3.42,137,7.827,2011,0,4,February
3773,2011-02-25,1688936.0,normal week,33.05,3.452,137,7.827,2011,0,4,February
3774,2011-03-04,1656131.0,normal week,36.99,3.605,138,7.827,2011,0,4,March
3775,2011-03-11,1613260.0,normal week,43.64,3.752,138,7.827,2011,0,4,March
3776,2011-03-18,1624539.0,normal week,46.65,3.796,138,7.827,2011,0,4,March
3777,2011-03-25,1554651.0,normal week,40.11,3.789,138,7.827,2011,0,4,March
3778,2011-04-01,1628868.0,normal week,37.27,3.811,138,7.725,2011,0,4,April
3779,2011-04-08,1689844.0,normal week,46.87,3.895,138,7.725,2011,0,4,April
3780,2011-04-15,1727176.0,normal week,52.24,3.981,138,7.725,2011,0,4,April
3781,2011-04-22,1921655.0,normal week,50.02,4.061,138,7.725,2011,0,4,April
